DateTime,Ram(MB),VirtualResource(MB),CPU(%),Memory(%),Runtime,ProcessName,VehicleSpeed
2020-04-14 19:10:27.294221,1465.344,2125404,13.3,6.1,0:05.78,hector_mapping,0.0
2020-04-14 19:10:27.453679,1509.376,2189416,106.7,6.3,0:05.95,hector_mapping,0.0
2020-04-14 19:10:27.627715,1465.344,2125404,62.5,6.1,0:06.06,hector_mapping,0.0
2020-04-14 19:10:27.800806,1465.344,2125404,0.0,6.1,0:06.07,hector_mapping,0.0
2020-04-14 19:10:27.981640,1465.344,2125404,13.3,6.1,0:06.09,hector_mapping,0.0
2020-04-14 19:10:28.164076,1465.344,2125404,6.7,6.1,0:06.10,hector_mapping,0.0
2020-04-14 19:10:28.341897,1465.344,2125404,6.7,6.1,0:06.11,hector_mapping,0.0
2020-04-14 19:10:28.513369,1465.344,2125404,13.3,6.1,0:06.13,hector_mapping,0.0
2020-04-14 19:10:28.797653,1465.344,2125404,0.0,6.1,0:06.14,hector_mapping,0.0
2020-04-14 19:10:28.972058,1465.344,2125404,13.3,6.1,0:06.16,hector_mapping,0.0
2020-04-14 19:10:29.291994,1465.344,2125404,13.3,6.1,0:06.18,hector_mapping,0.0
2020-04-14 19:10:29.482381,1465.344,2125404,6.7,6.1,0:06.19,hector_mapping,0.0
2020-04-14 19:10:29.637318,1465.344,2125404,0.0,6.1,0:06.19,hector_mapping,0.0
2020-04-14 19:10:29.792573,1465.344,2125404,6.2,6.1,0:06.20,hector_mapping,0.0
2020-04-14 19:10:29.948672,1465.344,2125404,6.7,6.1,0:06.21,hector_mapping,0.0
2020-04-14 19:10:30.106030,1465.344,2125404,0.0,6.1,0:06.21,hector_mapping,0.0
2020-04-14 19:10:30.266140,1465.344,2125404,0.0,6.1,0:06.22,hector_mapping,0.0
2020-04-14 19:10:30.422306,1465.344,2125404,0.0,6.1,0:06.22,hector_mapping,0.0
2020-04-14 19:10:30.580913,1465.344,2125404,6.7,6.1,0:06.23,hector_mapping,0.0
2020-04-14 19:10:30.738656,1465.344,2125404,0.0,6.1,0:06.23,hector_mapping,0.0
2020-04-14 19:10:30.895068,1465.344,2125404,6.7,6.1,0:06.24,hector_mapping,0.0
2020-04-14 19:10:31.051354,1465.344,2125404,0.0,6.1,0:06.24,hector_mapping,0.0
2020-04-14 19:10:31.208557,1465.344,2125404,6.7,6.1,0:06.25,hector_mapping,0.0
2020-04-14 19:10:31.363658,1465.344,2125404,0.0,6.1,0:06.25,hector_mapping,0.0
2020-04-14 19:10:31.518948,1465.344,2125404,6.7,6.1,0:06.26,hector_mapping,0.0
2020-04-14 19:10:31.674390,1465.344,2125404,0.0,6.1,0:06.26,hector_mapping,0.0
2020-04-14 19:10:31.831396,1479.68,2189416,93.3,6.2,0:06.40,hector_mapping,0.0
2020-04-14 19:10:31.987771,1465.344,2125404,33.3,6.1,0:06.45,hector_mapping,0.0
2020-04-14 19:10:32.144587,1465.344,2125404,6.7,6.1,0:06.46,hector_mapping,0.0
2020-04-14 19:10:32.300138,1465.344,2125404,0.0,6.1,0:06.46,hector_mapping,0.0
2020-04-14 19:10:32.463930,1465.344,2125404,6.7,6.1,0:06.47,hector_mapping,0.0
2020-04-14 19:10:32.643375,1465.344,2125404,6.7,6.1,0:06.48,hector_mapping,0.0
2020-04-14 19:10:32.816455,1465.344,2125404,6.7,6.1,0:06.49,hector_mapping,0.0
2020-04-14 19:10:32.987640,1465.344,2125404,13.3,6.1,0:06.51,hector_mapping,0.0
2020-04-14 19:10:33.162934,1465.344,2125404,6.7,6.1,0:06.52,hector_mapping,0.0
2020-04-14 19:10:33.341550,1465.344,2125404,6.2,6.1,0:06.53,hector_mapping,0.0
2020-04-14 19:10:33.514417,1465.344,2125404,6.2,6.1,0:06.54,hector_mapping,0.0
2020-04-14 19:10:33.690713,1465.344,2125404,13.3,6.1,0:06.56,hector_mapping,0.0
2020-04-14 19:10:33.861578,1465.344,2125404,0.0,6.1,0:06.56,hector_mapping,0.0
2020-04-14 19:10:34.045235,1465.344,2125404,0.0,6.1,0:06.57,hector_mapping,0.0
2020-04-14 19:10:34.222026,1465.344,2125404,6.7,6.1,0:06.59,hector_mapping,0.0
2020-04-14 19:10:34.402764,1465.344,2125404,6.7,6.1,0:06.60,hector_mapping,0.0
2020-04-14 19:10:34.574344,1465.344,2125404,6.2,6.1,0:06.61,hector_mapping,0.0
2020-04-14 19:10:34.731584,1465.344,2125404,0.0,6.1,0:06.62,hector_mapping,0.0
2020-04-14 19:10:34.888427,1465.344,2125404,6.7,6.1,0:06.63,hector_mapping,0.0
2020-04-14 19:10:35.044154,1465.344,2125404,0.0,6.1,0:06.63,hector_mapping,0.0
2020-04-14 19:10:35.206129,1465.344,2125404,0.0,6.1,0:06.63,hector_mapping,0.0
2020-04-14 19:10:35.362847,1465.344,2125404,6.2,6.1,0:06.64,hector_mapping,0.0
2020-04-14 19:10:35.522211,1465.344,2125404,0.0,6.1,0:06.64,hector_mapping,0.0
2020-04-14 19:10:35.679173,1465.344,2125404,0.0,6.1,0:06.64,hector_mapping,0.0
2020-04-14 19:10:35.835116,1465.344,2125404,0.0,6.1,0:06.64,hector_mapping,0.0
2020-04-14 19:10:35.991374,1465.344,2125404,0.0,6.1,0:06.65,hector_mapping,0.0
2020-04-14 19:10:36.148457,1465.344,2125404,33.3,6.1,0:06.70,hector_mapping,0.0
