DateTime,Ram(MB),VirtualResource(MB),CPU(%),Memory(%),Runtime,ProcessName,VehicleSpeed
2020-05-21 11:58:12.354261,27988,657072,13.3,0.1,0:04.30,slam_karto,1.0111459493637085
2020-05-21 11:58:12.644219,27988,657072,0.0,0.1,0:04.31,slam_karto,0.7970218062400818
2020-05-21 11:58:12.803267,27988,657072,6.7,0.1,0:04.32,slam_karto,0.9717850685119629
2020-05-21 11:58:12.962201,27988,657072,0.0,0.1,0:04.32,slam_karto,0.8330195546150208
2020-05-21 11:58:13.118802,27988,657072,6.7,0.1,0:04.33,slam_karto,0.7286529242992401
2020-05-21 11:58:13.276689,27988,657072,0.0,0.1,0:04.33,slam_karto,0.7963951528072357
2020-05-21 11:58:13.434827,27988,657072,13.3,0.1,0:04.35,slam_karto,0.7164652794599533
2020-05-21 11:58:13.592521,27988,657072,6.7,0.1,0:04.36,slam_karto,0.7852090895175934
2020-05-21 11:58:13.749665,27988,657072,6.7,0.1,0:04.37,slam_karto,0.6201702654361725
2020-05-21 11:58:13.906688,27988,657072,0.0,0.1,0:04.37,slam_karto,0.4697348177433014
2020-05-21 11:58:14.065414,27988,657072,6.7,0.1,0:04.38,slam_karto,0.4180820882320404
2020-05-21 11:58:14.223454,27988,657072,20.0,0.1,0:04.41,slam_karto,0.3810431957244873
2020-05-21 11:58:14.384327,27988,657072,0.0,0.1,0:04.42,slam_karto,0.369436115026474
2020-05-21 11:58:14.541191,27988,657072,6.7,0.1,0:04.43,slam_karto,0.7324963063001633
2020-05-21 11:58:14.702458,27988,657072,0.0,0.1,0:04.44,slam_karto,0.9535161852836609
2020-05-21 11:58:14.865589,27988,657072,20.0,0.1,0:04.47,slam_karto,1.2149964272975922
2020-05-21 11:58:15.022666,27988,657072,13.3,0.1,0:04.49,slam_karto,1.584378182888031
2020-05-21 11:58:15.179896,27988,657072,13.3,0.1,0:04.51,slam_karto,1.8120673298835754
2020-05-21 11:58:15.337349,27988,657072,6.2,0.1,0:04.52,slam_karto,1.9895605444908142
2020-05-21 11:58:15.499284,27988,657072,12.5,0.1,0:04.54,slam_karto,2.1575084924697876
2020-05-21 11:58:15.680828,27988,657072,0.0,0.1,0:04.54,slam_karto,2.3413528203964233
2020-05-21 11:58:15.856717,27988,657072,6.7,0.1,0:04.56,slam_karto,2.787618577480316
2020-05-21 11:58:16.033937,27988,657072,46.7,0.1,0:04.63,slam_karto,3.1456128358840942
2020-05-21 11:58:16.209449,27988,657072,6.2,0.1,0:04.65,slam_karto,3.344431757926941
2020-05-21 11:58:16.382549,27988,657072,6.7,0.1,0:04.66,slam_karto,3.6323747634887695
2020-05-21 11:58:16.559097,27988,657072,6.7,0.1,0:04.67,slam_karto,3.7406344413757324
2020-05-21 11:58:16.742259,27988,657072,0.0,0.1,0:04.68,slam_karto,3.8975114822387695
2020-05-21 11:58:16.917370,27988,657072,53.3,0.1,0:04.76,slam_karto,4.193994641304016
2020-05-21 11:58:17.092888,27988,657072,6.7,0.1,0:04.77,slam_karto,4.325057744979858
2020-05-21 11:58:17.270360,27988,657072,0.0,0.1,0:04.77,slam_karto,4.483447909355164
2020-05-21 11:58:17.446590,27988,657072,0.0,0.1,0:04.78,slam_karto,4.600269913673401
2020-05-21 11:58:17.620846,27988,657072,20.0,0.1,0:04.81,slam_karto,4.7381651401519775
2020-05-21 11:58:17.780701,27988,657072,13.3,0.1,0:04.83,slam_karto,4.832490921020508
2020-05-21 11:58:17.939804,27988,657072,13.3,0.1,0:04.85,slam_karto,4.944545745849609
2020-05-21 11:58:18.099163,27988,657072,6.7,0.1,0:04.86,slam_karto,5.01315701007843
2020-05-21 11:58:18.262667,27988,657072,13.3,0.1,0:04.88,slam_karto,5.097803592681885
2020-05-21 11:58:18.421463,27988,657072,6.7,0.1,0:04.89,slam_karto,5.199261903762817
2020-05-21 11:58:18.581127,27988,657072,13.3,0.1,0:04.91,slam_karto,5.22037410736084
2020-05-21 11:58:18.740647,27988,657072,6.7,0.1,0:04.92,slam_karto,5.25872540473938
2020-05-21 11:58:18.898144,27988,657072,13.3,0.1,0:04.94,slam_karto,5.25839638710022
2020-05-21 11:58:19.056829,27988,657072,0.0,0.1,0:04.94,slam_karto,5.274479269981384
2020-05-21 11:58:19.216004,27988,657072,6.7,0.1,0:04.95,slam_karto,5.251914024353027
2020-05-21 11:58:19.374010,27988,657072,0.0,0.1,0:04.95,slam_karto,5.245914816856384
2020-05-21 11:58:19.535992,27988,657072,13.3,0.1,0:04.97,slam_karto,5.2013490200042725
2020-05-21 11:58:19.693595,27988,657072,6.7,0.1,0:04.98,slam_karto,5.1741063594818115
2020-05-21 11:58:19.850697,27988,657072,0.0,0.1,0:04.98,slam_karto,5.108154058456421
2020-05-21 11:58:20.009173,27988,657072,0.0,0.1,0:04.98,slam_karto,5.060673952102661
2020-05-21 11:58:20.167435,27988,657072,6.2,0.1,0:04.99,slam_karto,4.973991394042969
2020-05-21 11:58:20.326866,27988,657072,0.0,0.1,0:04.99,slam_karto,4.907194018363953
2020-05-21 11:58:20.486030,27988,657072,20.0,0.1,0:05.02,slam_karto,4.800318002700806
2020-05-21 11:58:20.648183,27988,657072,0.0,0.1,0:05.02,slam_karto,4.714892506599426
2020-05-21 11:58:20.829705,27988,657072,6.2,0.1,0:05.03,slam_karto,4.588134169578552
2020-05-21 11:58:21.013227,27988,657072,6.7,0.1,0:05.04,slam_karto,4.484453916549683
2020-05-21 11:58:21.194249,27988,657072,6.7,0.1,0:05.06,slam_karto,4.337837219238281
2020-05-21 11:58:21.372459,27988,657072,62.5,0.1,0:05.16,slam_karto,4.215859651565552
2020-05-21 11:58:21.553707,27988,657072,13.3,0.1,0:05.18,slam_karto,4.05048143863678
2020-05-21 11:58:21.730001,27988,657072,6.2,0.1,0:05.19,slam_karto,3.9149250984191895
2020-05-21 11:58:21.919414,27988,657072,6.2,0.1,0:05.20,slam_karto,3.7387146949768066
2020-05-21 11:58:22.099087,27988,657072,6.2,0.1,0:05.21,slam_karto,3.5958781242370605
2020-05-21 11:58:22.275682,27988,657072,53.3,0.1,0:05.29,slam_karto,3.4137539863586426
2020-05-21 11:58:22.449817,27988,657072,12.5,0.1,0:05.31,slam_karto,3.2657164335250854
2020-05-21 11:58:22.624893,27988,657072,0.0,0.1,0:05.31,slam_karto,3.063434600830078
2020-05-21 11:58:22.784522,27988,657072,26.7,0.1,0:05.35,slam_karto,2.8757413029670715
2020-05-21 11:58:22.942261,27988,657072,13.3,0.1,0:05.37,slam_karto,2.6169322729110718
2020-05-21 11:58:23.103300,27988,657072,13.3,0.1,0:05.39,slam_karto,2.4226516485214233
2020-05-21 11:58:23.262230,27988,657072,6.7,0.1,0:05.40,slam_karto,2.458852529525757
2020-05-21 11:58:23.420452,27988,657072,6.7,0.1,0:05.42,slam_karto,2.2909982800483704
2020-05-21 11:58:23.578331,27988,657072,13.3,0.1,0:05.44,slam_karto,2.177505075931549
2020-05-21 11:58:23.736258,27988,657072,20.0,0.1,0:05.47,slam_karto,2.0277764797210693
