DateTime,Ram(MB),VirtualResource(MB),CPU(%),Memory(%),Runtime,ProcessName,VehicleSpeed
2020-05-05 18:17:29.761668,594580,1262728,0.0,2.4,0:08.76,slam_gmapping,0.0
2020-05-05 18:17:29.919235,594580,1262728,6.7,2.4,0:08.77,slam_gmapping,0.0
2020-05-05 18:17:30.077470,594580,1262728,0.0,2.4,0:08.77,slam_gmapping,0.0
2020-05-05 18:17:30.234923,594580,1262728,0.0,2.4,0:08.77,slam_gmapping,0.0
2020-05-05 18:17:30.394902,594580,1262728,0.0,2.4,0:08.77,slam_gmapping,0.0
2020-05-05 18:17:30.551836,594580,1262728,6.7,2.4,0:08.78,slam_gmapping,0.0
2020-05-05 18:17:30.709235,594580,1262728,0.0,2.4,0:08.78,slam_gmapping,0.0
2020-05-05 18:17:30.866455,594580,1262728,0.0,2.4,0:08.78,slam_gmapping,0.0
2020-05-05 18:17:31.025900,594580,1262728,6.7,2.4,0:08.80,slam_gmapping,0.0
2020-05-05 18:17:31.184480,594580,1262728,0.0,2.4,0:08.80,slam_gmapping,0.0
2020-05-05 18:17:31.342366,594580,1262728,6.7,2.4,0:08.81,slam_gmapping,0.0
2020-05-05 18:17:31.500596,594580,1262728,0.0,2.4,0:08.81,slam_gmapping,0.0
2020-05-05 18:17:31.661068,594580,1262728,0.0,2.4,0:08.81,slam_gmapping,0.0
2020-05-05 18:17:31.819521,594580,1262728,0.0,2.4,0:08.81,slam_gmapping,0.0
2020-05-05 18:17:31.977686,594580,1262728,6.7,2.4,0:08.82,slam_gmapping,0.0
2020-05-05 18:17:32.136616,594580,1262728,0.0,2.4,0:08.82,slam_gmapping,0.0
2020-05-05 18:17:32.293976,594580,1262728,0.0,2.4,0:08.82,slam_gmapping,0.0
2020-05-05 18:17:32.451321,594580,1262728,6.7,2.4,0:08.83,slam_gmapping,0.0
2020-05-05 18:17:32.610559,594580,1262728,6.7,2.4,0:08.84,slam_gmapping,0.0
2020-05-05 18:17:32.785825,594580,1262728,6.7,2.4,0:08.85,slam_gmapping,0.0
2020-05-05 18:17:32.964304,594580,1262728,6.2,2.4,0:08.86,slam_gmapping,0.0
2020-05-05 18:17:33.141220,594580,1262728,0.0,2.4,0:08.86,slam_gmapping,0.0
2020-05-05 18:17:33.313655,594580,1262728,6.2,2.4,0:08.88,slam_gmapping,0.0
2020-05-05 18:17:33.497006,594580,1262728,0.0,2.4,0:08.88,slam_gmapping,0.0
2020-05-05 18:17:33.675996,594580,1262728,6.7,2.4,0:08.89,slam_gmapping,0.0
2020-05-05 18:17:33.850247,594580,1262728,13.3,2.4,0:08.91,slam_gmapping,0.0
2020-05-05 18:17:34.022492,594580,1262728,6.7,2.4,0:08.92,slam_gmapping,0.0
2020-05-05 18:17:34.197074,594580,1262728,6.7,2.4,0:08.93,slam_gmapping,0.0
2020-05-05 18:17:34.372370,594580,1262728,6.7,2.4,0:08.94,slam_gmapping,0.0
2020-05-05 18:17:34.544100,594580,1262728,6.2,2.4,0:08.95,slam_gmapping,0.0
2020-05-05 18:17:34.718930,594580,1262728,6.7,2.4,0:08.96,slam_gmapping,0.0
2020-05-05 18:17:34.879917,594580,1262728,0.0,2.4,0:08.96,slam_gmapping,0.0
2020-05-05 18:17:35.037411,594580,1262728,0.0,2.4,0:08.96,slam_gmapping,0.0
2020-05-05 18:17:35.194675,594580,1262728,6.7,2.4,0:08.97,slam_gmapping,0.0
2020-05-05 18:17:35.353689,594580,1262728,0.0,2.4,0:08.97,slam_gmapping,0.0
2020-05-05 18:17:35.511360,594580,1262728,6.2,2.4,0:08.98,slam_gmapping,0.0
2020-05-05 18:17:35.667469,594580,1262728,0.0,2.4,0:08.98,slam_gmapping,0.0
2020-05-05 18:17:35.824218,594580,1262728,0.0,2.4,0:08.98,slam_gmapping,0.0
2020-05-05 18:17:35.984164,594580,1262728,6.7,2.4,0:08.99,slam_gmapping,0.0
2020-05-05 18:17:36.141624,594580,1262728,0.0,2.4,0:08.99,slam_gmapping,0.0
2020-05-05 18:17:36.301238,594580,1262728,0.0,2.4,0:08.99,slam_gmapping,0.0
2020-05-05 18:17:36.459161,594580,1262728,0.0,2.4,0:08.99,slam_gmapping,0.0
2020-05-05 18:17:36.618166,594580,1262728,6.7,2.4,0:09.00,slam_gmapping,0.0
2020-05-05 18:17:36.775554,594580,1262728,0.0,2.4,0:09.00,slam_gmapping,0.0
2020-05-05 18:17:36.935318,594580,1262728,6.7,2.4,0:09.01,slam_gmapping,0.0
2020-05-05 18:17:37.091917,594580,1262728,0.0,2.4,0:09.01,slam_gmapping,0.0
2020-05-05 18:17:37.249186,594580,1262728,0.0,2.4,0:09.01,slam_gmapping,0.0
2020-05-05 18:17:37.407280,594580,1262728,6.7,2.4,0:09.02,slam_gmapping,0.0
